Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Prison For Czech Politicians","The Back Rocks > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/119612498/prison-for-czech-politicians,1.5,-1,Sport,5.9,1,65,33.98662,-116.0115
"Thrift Store Bra","N00b Rock > Indian Cove CG East > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/120209476/thrift-store-bra,1.3,-1,Sport,5.9,1,30,34.09192,-116.15242
"Electric Heart","Loose Man Rock > The Bond Boulders > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/120307285/electric-heart,2.0,-1,Sport,5.9,1,50,34.02083,-116.05336
"Pooky Lips","Anthony Slabs > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/121491733/pooky-lips,1.7,-1,Sport,5.9,1,,34.01484,-116.14458
"At Your Leisure","Leisure Palace > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/121838142/at-your-leisure,2.0,-1,Sport,5.9,1,40,34.09088,-116.13799
"Stubbe Arrest","Stubbe Rocks > Cap Rock Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/123692558/stubbe-arrest,2.0,-1,Sport,5.9,1,35,33.98751,-116.17746
Ko-Boob,"The Schnozz > Saturn Boulder Fields > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/123961736/ko-boob,1.0,-1,Sport,5.9,1,,33.99027,-116.01461
Ka-Bosch,"The Schnozz > Saturn Boulder Fields > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/123961742/ka-bosch,1.0,-1,Sport,5.9,1,,33.99027,-116.01461
"Black Spot Route","Black Spot Boulder > Saturn Boulder Fields > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/123961753/black-spot-route,1.0,-1,Sport,5.9,1,,33.98987,-116.01485
Maximus,"Anthony Slabs > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/125144333/maximus,1.0,-1,Sport,5.9,1,40,34.01484,-116.14458
"Unknown Sport Route","The Bakery > Iceberg Boulder Area > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/124221498/unknown-sport-route,1.0,-1,Sport,5.9,1,50,34.08691,-116.14594
"Elf's Ass","The Elf's Hat > Magic Mountain Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/125899830/elfs-ass,1.0,-1,Sport,5.9,1,40,34.07095,-116.04
"Use a Gun, Go to Jail","Cavern Rock > Cave Corridor Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723436/use-a-gun-go-to-jail,1.0,-1,Sport,5.9+,1,40,34.00279,-116.13468
"The Shank","Indian Palisades Corridor > Indian Cove CG East > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724645/the-shank,2.0,-1,Sport,5.9+,1,45,34.09365,-116.15436
Doomsday,"East Wall Outer (Creature Feature Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106051752/doomsday,2.0,-1,Sport,5.9+,1,60,33.99942,-116.14657
"Cherry Glazer","Key's Point > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106160612/cherry-glazer,1.5,-1,Sport,5.9+,1,50,34.05232,-116.17043
"The Black Eel","Solomon Islands > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106754583/the-black-eel,2.0,-1,Sport,5.9+,1,40,33.94267,-116.1101
"Respect The Pouch","Echo Rock - West Face > Echo Rock > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106854834/respect-the-pouch,2.0,-1,Sport,5.9+,1,100,34.02513,-116.15617
"Oh Frenchie Wee Wee Gee In September","Butler Corridor > Central Wonderland > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107126163/oh-frenchie-wee-wee-gee-in-september,2.5,-1,Sport,5.9+,1,80,34.04583,-116.14219
"Graham's Rabbit","Graham's Playpen > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/108183436/grahams-rabbit,2.0,-1,Sport,5.9+,1,40,33.95432,-116.01995
"Secret Mormon Underwear","Lakeside Rock North (aka Oregon Trail) > Barker Dam Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/109285972/secret-mormon-underwear,2.3,-1,Sport,5.9+,1,110,34.03276,-116.14471
"Ghouls Just Wanna Have Fun","Sleepy Hollow > Barker Dam Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/110008388/ghouls-just-wanna-have-fun,2.1,-1,Sport,5.9+,1,40,34.02557,-116.14595
"Snakes in the Grass","Indian Palisades Corridor > Indian Cove CG East > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/112347463/snakes-in-the-grass,2.1,-1,Sport,5.9+,1,60,34.09365,-116.15436
"The Jolly Toproper","Not So Cool Dome > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/113893082/the-jolly-toproper,3.0,-1,Sport,5.9+,1,60,34.0542,-116.176
"Who Are You?","Cunning Rock, Northwest Face > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/116559239/who-are-you,2.0,-1,Sport,5.9+,1,60,34.00249,-116.05927
"Lil Squirt","Cap Rock Upper North Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/107188145/lil-squirt,1.0,-1,Sport,5.9+,1,30,33.9898,-116.16329
Wika,"Brian's Crag > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107634978/wika,1.2,-1,Sport,5.9+,1,40,34.03284,-116.18736
Baltimore,"Circle Crag > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/125559559/baltimore,1.0,-1,Sport,5.9+,1,35,34.09637,-116.15769
"Tortoise Rock Casino","Tortoise Rock Casino > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/125689735/tortoise-rock-casino,3.3,-1,Sport,5.9+,3,200,34.11946,-116.05667
"Boner Donor","The Oyster Bar > Oyster Bar Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723091/boner-donor,1.0,-1,Sport,5.10a,1,70,33.9906,-116.14114
"Dos Chi Chis","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724486/dos-chi-chis,3.1,-1,Sport,5.10a,2,240,34.06957,-116.16993
Toby,"Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724789/toby,2.5,-1,Sport,5.10a,1,100,34.06957,-116.16993
"Fresh Squeezed","Reggie Dome > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724855/fresh-squeezed,2.4,-1,Sport,5.10a,1,80,34.04045,-116.17781
"Black Rabbit","Alice Rock > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724906/black-rabbit,2.3,-1,Sport,5.10a,1,60,34.01244,-116.14202
"Beam Me Up Scottie","(a) Star Trek Tower > Stirrup Towers > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725176/beam-me-up-scottie,1.6,-1,Sport,5.10a,1,30,33.95995,-116.01736
"Bold Is A Four Letter Word","(a) The Intimidator Rocks > Vagmarken Hill - West Face > Vagmarken Hill > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725191/bold-is-a-four-letter-word,1.8,-1,Sport,5.10a,1,60,34.05203,-116.20422
"Marsupial Lust","Zsa Zsa Gabor Memorial Boulder > North Hollywood > Hollywood Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725869/marsupial-lust,1.0,-1,Sport,5.10a,1,30,34.03514,-116.05199
"B for Beers","The Negropolis > Negropolis Area > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105789427/b-for-beers,2.9,-1,Sport,5.10a,1,50,34.06338,-116.22521
"The Big Apple","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105855535/the-big-apple,2.0,-1,Sport,5.10a,1,90,34.0277,-116.1531
"High Energy","Overbolted Rock > Split Rocks East > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857768/high-energy,1.8,-1,Sport,5.10a,1,25,34.01,-116.0557
"Hang 'em High","Corral Wall - Right Side > Corral Wall > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105911195/hang-em-high,2.0,-1,Sport,5.10a,1,60,34.08355,-116.14213
"Love Gas","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106044952/love-gas,2.7,-1,Sport,5.10a,1,100,34.06957,-116.16993
"Guardian Angels","East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106052154/guardian-angels,2.0,-1,Sport,5.10a,1,50,34.00051,-116.14604
"Lippo Suction","North Horror Rock - West Face > North Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106390802/lippo-suction,1.4,-1,Sport,5.10a,1,30,33.99838,-116.14639
"Uncle Len's Pot Farm","King Otto's Castle > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106627407/uncle-lens-pot-farm,0.9,-1,Sport,5.10a,1,40,34.0924,-116.1569
"Remembering Marina","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660868/remembering-marina,2.5,-1,Sport,5.10a,1,60,34.0265,-116.152
Bort,"Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106667338/bort,2.9,-1,Sport,5.10a,1,50,34.08453,-116.13964
"Boulevard of Dreams","Overbolted Rock > Split Rocks East > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106702700/boulevard-of-dreams,2.2,-1,Sport,5.10a,1,30,34.01,-116.0557
"The Neenee","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106747030/the-neenee,2.3,-1,Sport,5.10a,1,50,34.08779,-116.13661
"Leon Redbone","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106757834/leon-redbone,1.9,-1,Sport,5.10a,1,90,34.06957,-116.16993
"Sinking the Bismark","The Bismark > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787516/sinking-the-bismark,3.0,-1,Sport,5.10a,1,60,33.98648,-116.05155
"John's Ginger Tufties","Lizard's Landing-Central Formation > Lizard's Landing > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106832800/johns-ginger-tufties,1.5,-1,Sport,5.10a,1,60,34.08954,-116.23419
"Hollywood Rattlesnake","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106840381/hollywood-rattlesnake,1.9,-1,Sport,5.10a,1,100,34.06957,-116.16993
"Tall Boy","Happy Hour Area > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/107037316/tall-boy,2.0,-1,Sport,5.10a,1,80,33.9568,-116.0225
Cyborg,"Big Hunk (Southwest Face) > Big Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350689/cyborg,1.0,-1,Sport,5.10a,1,60,34.02712,-116.15094
"Dorothy Does Josh","Voodoo Dome - Northwest Face > Voodoo Dome > OZ. > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/107406691/dorothy-does-josh,2.0,-1,Sport,5.10a,1,50,34.03358,-116.03265
"Sheep Scat","Lizard's Landing-East Formation > Lizard's Landing > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107407545/sheep-scat,2.0,-1,Sport,5.10a,1,85,34.07823,-116.24102
Rachel,"The Back Rocks > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/107907530/rachel,2.0,-1,Sport,5.10a,1,40,33.98662,-116.0115
"Connect the Dots","Target Rock - (SW Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/107970212/connect-the-dots,1.3,-1,Sport,5.10a,1,60,33.99019,-116.14432
Grahambo,"Graham's Playpen > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/108183429/grahambo,2.2,-1,Sport,5.10a,1,50,33.95432,-116.01995
"The Dirty Diaper","Graham's Playpen > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/108190366/the-dirty-diaper,2.0,-1,Sport,5.10a,1,50,33.95432,-116.01995
"For Paul","Grand Canyon - West Wall (W. Face) > Grand Canyon > Split Rocks West > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/108203537/for-paul,2.6,-1,Sport,5.10a,1,100,34.00677,-116.0571
"Gozer the Gozerian","Apparition Rock (Front) > Apparition Rock > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108281616/gozer-the-gozerian,3.0,-1,Sport,5.10a,1,50,34.09229,-116.16381
"Brain Tumor","Unreported Rock > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/108492864/brain-tumor,1.2,-1,Sport,5.10a,1,70,34.05296,-116.17629
"Tai Kwon Bro","Lakeside Rock North (aka Oregon Trail) > Barker Dam Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/109286589/tai-kwon-bro,2.1,-1,Sport,5.10a,1,90,34.03276,-116.14471
"Lubricated Panda","North Dakota Dome > The Dakota Domes > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/110042390/lubricated-panda,1.7,-1,Sport,5.10a,1,35,34.01859,-116.14872
"Peter Meter","Little Europe > Virgin Islands Area > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110918109/peter-meter,2.0,-1,Sport,5.10a,1,30,33.94995,-116.07517
"On Cider","Little Europe > Virgin Islands Area > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110918127/on-cider,2.2,-1,Sport,5.10a,1,35,33.94995,-116.07517
"Dutch Oven","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247215/dutch-oven,2.3,-1,Sport,5.10a,1,40,34.09188,-116.13733
"Nic Arete and Insulin","The Smoke Shop > (f) Del Taco Crags Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/111456728/nic-arete-and-insulin,2.1,-1,Sport,5.10a,1,50,34.11817,-116.08306
"Black Box","(d) North 40 (aka Doolittle House Area) > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/112208446/black-box,2.0,-1,Sport,5.10a,1,40,34.11578,-116.23102
"Sun Dog Chimney","The Wedge > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310803/sun-dog-chimney,3.1,-1,Sport,5.10a,1,80,34.00192,-116.05871
"Young Tree","Snickers - North Face > Snickers > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/112311340/young-tree,1.7,-1,Sport,5.10a,1,60,34.02522,-116.15058
"Houses in Motion","Noodle Rock > Desert Queen Mine > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113735762/houses-in-motion,2.0,-1,Sport,5.10a,1,60,34.02196,-116.06768
"Australian for Beer","Stirrup Rock - North Face > Stirrup Rock > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/113811886/australian-for-beer,2.2,-1,Sport,5.10a,1,60,33.96047,-116.02047
"Epperson's Footprints","The Hen House > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/113882605/eppersons-footprints,1.5,-1,Sport,5.10a,1,40,33.9867,-116.04526
"There Goes the Bride","The Wedding Block > Near East > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/114027946/there-goes-the-bride,1.0,-1,Sport,5.10a,1,40,34.03667,-116.13553
Bike,"Group Campsite  2 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116209294/bike,2.0,-1,Sport,5.10a,1,40,34.0966,-116.1576
"Nick of Time","Watergate Rock > Watergate Rock Area > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/116227277/nick-of-time,1.7,-1,Sport,5.10a,1,50,34.0115,-116.14631
Fantastique!,"Mustang Ranch > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/116496870/fantastique,2.7,-1,Sport,5.10a,1,45,34.0519,-116.18153
"Illustrated Man","Illustrated Man Wall > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116773082/illustrated-man,2.9,-1,Sport,5.10a,1,90,34.09524,-116.16419
"Dorothy's Vagina","The Poppy Field Boulders > OZ. > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/118168850/dorothys-vagina,2.0,-1,Sport,"5.10a PG13",1,100,34.03321,-116.04364
Quebexican,"Beak Boulder Area > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/120126992/quebexican,2.0,-1,Sport,5.10a,1,40,34.02597,-116.0511
"Stinking Majestic","Majestic Rock > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/120258596/stinking-majestic,2.0,-1,Sport,5.10a,1,60,34.02235,-116.05351
Jerry,"Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/120732687/jerry,2.4,-1,Sport,5.10a,1,50,34.09627,-116.15662
"Sketches of Spain","Orange Face > The Safe Zone > Indian Head Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/121870923/sketches-of-spain,2.0,-1,Sport,5.10a,1,35,34.09403,-116.05032
"Milky Way","Stubbe Rocks > Cap Rock Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/123692568/milky-way,2.0,-1,Sport,5.10a,1,35,33.98751,-116.17746
"Toiling Midgets","Jellystone Southwest Face > Jellystone > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105896957/toiling-midgets,2.0,-1,Sport,5.10a,1,45,34.03304,-116.18467
Norm,"Dairy Queen Wall - Left Side > Dairy Queen Wall > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725431/norm,2.3,-1,Sport,5.10a,1,70,34.02158,-116.17704
"Layer Cake","Layer Cake Wall > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/124637209/layer-cake,2.0,-1,Sport,5.10a,1,40,34.02646,-116.18214
"Fall Backward","Weird Wall > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/125925071/fall-backward,1.0,-1,Sport,5.10a,1,75,34.09643,-116.1606
"Gully Higher Face","West Tiers (Upper Tier) > West Tiers > Split Rocks East > Split Rocks > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/126132489/gully-higher-face,1.0,-1,"Sport, TR",5.10a,1,30,34.00954,-116.05366
"Alien Head","Alien Head Area > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106748582/alien-head,2.8,-1,Sport,5.10-,1,40,34.08779,-116.13661
"See Mop Who","Lazy Dome > Grey Giant Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106750248/see-mop-who,3.0,-1,Sport,5.10-,1,70,34.06313,-116.15402
"Bury the Pickle","Solomon Islands > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106754543/bury-the-pickle,3.0,-1,Sport,5.10-,1,30,33.94267,-116.1101
"Eat Me Volume 23","Solomon Islands > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106754571/eat-me-volume-23,3.0,-1,Sport,5.10-,1,30,33.94267,-116.1101
"Taller Than Texas","Top of the Falls > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106760092/taller-than-texas,0.5,-1,Sport,5.10-,1,40,34.08075,-116.1391
"The Devil's Butthole","Beluga Boulders > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787559/the-devils-butthole,1.0,-1,Sport,5.10-,1,50,34.02081,-116.05681
"More Than One Way to Skin A Cat","Peta Crag > (f) Del Taco Crags Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/106826533/more-than-one-way-to-skin-a-cat,2.7,-1,Sport,5.10-,1,50,34.11167,-116.07274
"Way Cool","Unreported Rock > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107024839/way-cool,2.6,-1,Sport,5.10-,1,60,34.05296,-116.17629
"New Hamster","Zippy Rock > Stirrup Tank > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/107892071/new-hamster,1.3,-1,Sport,5.10-,1,40,33.95941,-116.01935
"Dicey Dan","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271912/dicey-dan,2.0,-1,Sport,5.10-,1,40,34.10114,-116.13393
"Choppin Wood","Transcendence Cliff > (e) Forty Nine Palms Oasis Area > Highway 62 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/122118379/choppin-wood,2.5,-1,Sport,5.10-,1,45,34.12702,-116.11507
"Happy Meal","North Cave Rock (South Face) > North Cave Rock > Cave Corridor > Cave Corridor Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724912/happy-meal,1.3,-1,Sport,5.10a/b,1,50,34.00145,-116.13631
"Noriega Does Panama","Feudal Wall (Right Side) > Feudal Wall > Indian Cove CG East > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725545/noriega-does-panama,2.4,-1,Sport,5.10a/b,1,50,34.09313,-116.15342
"Lion's Share","The Super Block > Willow Hole Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105817095/lions-share,2.0,-1,Sport,5.10a/b,1,60,34.07259,-116.15305
"The Fetus","Campfire Crag - South Face > Campfire Crag Area > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106331960/the-fetus,2.2,-1,Sport,5.10a/b,1,60,34.09514,-116.1586
"Barking Spiders","East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/106765824/barking-spiders,1.6,-1,Sport,5.10a/b,1,60,34.00051,-116.14604
"Has Anyone Seen My Mojo","The Mojo > White Tank Campground > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/123942376/has-anyone-seen-my-mojo,2.0,-1,Sport,5.10a/b,1,25,33.9919,-116.01295
"Nothing Between Us","Top Hat Rock > Top Hat Rock > Cap Rock Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/124418194/nothing-between-us,1.0,-1,Sport,5.10a/b,1,35,33.98741,-116.1632
"Butterflies are Free","Copenhagen Wall > *Lost Horse Roadside Crags > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106041216/butterflies-are-free,1.8,-1,Sport,5.10a/b,1,50,34.02293,-116.17802
"Georgia O'Keefe","Perpetual Motion Wall > Virgin Islands Area > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722701/georgia-okeefe,1.2,-1,Sport,5.10b,1,40,33.94967,-116.06993
"Davey Jones's Locker","The Black Pearl > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723394/davey-joness-locker,1.2,-1,Sport,5.10b,1,40,33.98542,-116.05191
"Eva Las Vegas","RCA Boulder > The Bond Boulders > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723652/eva-las-vegas,2.6,-1,Sport,5.10b,1,60,34.02077,-116.05324
"How Deep is Ben's Love","The Love Boulder > The Bond Boulders > Loveland > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723841/how-deep-is-bens-love,1.0,-1,Sport,5.10b,1,30,34.02093,-116.05303
"Stink Finger","The Pyramid > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724015/stink-finger,2.3,-1,Sport,5.10b,1,100,34.07859,-116.1451
"Pea Coat Sleeve","Zebra Cliffs East Face > Zebra Cliffs > Jumbo Rock Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724864/pea-coat-sleeve,2.4,-1,Sport,5.10b,1,40,33.98512,-116.05645
"Right Side Arete","Zsa Zsa Gabor Memorial Boulder > North Hollywood > Hollywood Area > OZ Area > Pinto Basin > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725878/right-side-arete,3.1,-1,Sport,5.10b,1,40,34.03514,-116.05199
"Peewee's Piton","Peewee Rock > Hidden Valley Campground > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105815166/peewees-piton,2.2,-1,Sport,5.10b,1,60,34.01424,-116.16042
Stargazer,"Astronomy Rock > Comic Book Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105835333/stargazer,2.5,-1,Sport,5.10b,1,40,34.01399,-116.14358
