Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Dr. Rosenbud’s Nose","North Bridge Wall > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/122422771/dr-rosenbuds-nose,4.0,-1,Trad,5.10c,1,60,38.07938,-81.08001
"Unknown (left)","0. Upper Kaymoor > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117756098/unknown-left,4.0,-1,Sport,5.10,1,60,38.04461,-81.06411
"Artz vs. Parker","5 Sunkist Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106491033/artz-vs-parker,4.0,-1,Trad,"5.12a PG13",1,70,38.15655,-80.93978
"Skinhead Grin","06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106866742/skinhead-grin,2.9,-1,Sport,5.11b,1,70,38.09307,-81.09555
(Ra),"Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117885904/ra,2.9,-1,Sport,5.10c,1,80,38.1138,-81.13935
"Holy Grail","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108683788/holy-grail,3.6,-1,Sport,5.11c,1,70,38.22643,-80.85637
"Gemini Crack Left","4 Promised Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106175519/gemini-crack-left,3.1,-1,Trad,5.10c,1,50,38.07434,-81.07957
"Psycho Babble","DC Memorial Boulder > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/112007161/psycho-babble,3.3,-1,Sport,5.12a,1,45,38.24156,-80.84428
"The Rabbit Almost Died","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108319667/the-rabbit-almost-died,3.7,-1,Trad,5.12a,1,90,38.05426,-81.05828
Krakengard,"Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119598870/krakengard,3.2,-1,Sport,5.11,1,55,37.79566,-81.14446
"Golden Age","4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108494416/golden-age,3.4,-1,"Trad, TR","5.11d PG13",1,60,38.15369,-80.93558
"Don't Stop Now","Lost World > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/111604210/dont-stop-now,3.5,-1,Sport,5.11a,1,60,38.2274,-80.85231
"Feng Shui","06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107612872/feng-shui,3.5,-1,Sport,5.12a,1,55,38.09307,-81.09555
"The Flyin' Hawaiian","A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106039012/the-flyin-hawaiian,3.0,-1,Trad,5.9,1,110,38.05598,-81.06313
"Little Creatures","06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107671968/little-creatures,3.3,-1,Trad,5.10d,1,70,38.09307,-81.09555
"Big Bang","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106737532/big-bang,3.4,-1,Trad,5.11b,1,70,38.22643,-80.85637
"Surge Complex","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106193704/surge-complex,3.4,-1,Trad,5.11a,1,80,38.05999,-81.06543
"The Strategem","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106809711/the-strategem,3.3,-1,Sport,5.12a,1,60,38.07178,-81.08006
"Cool Crack","01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/118090021/cool-crack,3.6,-1,Trad,5.10a,1,40,38.10049,-81.09596
"The Beast in Me","7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109969497/the-beast-in-me,3.8,-1,Trad,5.12a,1,70,38.05053,-81.03102
"Desperately Seeking Susan","South Nuttall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114302111/desperately-seeking-susan,3.8,-1,Trad,"5.10- PG13",1,100,38.0416,-81.0376
Guillotine,"South Nuttall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/113608659/guillotine,3.8,-1,Trad,5.10c,1,90,38.0416,-81.0376
"Don Miron","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107377472/don-miron,2.9,-1,Sport,5.12a,1,70,38.2338,-80.8552
"Boogie Shoes","Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119598387/boogie-shoes,3.4,-1,Sport,5.11-,1,60,37.79566,-81.14446
"Labrador Reliever","Cat Cliff > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107899116/labrador-reliever,3.4,-1,Trad,5.8,1,60,38.08831,-81.08366
"Stretch Armstrong","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105943677/stretch-armstrong,2.8,-1,Sport,5.12a,1,70,38.07178,-81.08006
"Dead Painters' Society","A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106709472/dead-painters-society,3.3,-1,Sport,5.12a,1,80,38.05598,-81.06313
"Clumsy Club Crack","Ambassador Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106809641/clumsy-club-crack,3.0,-1,Trad,5.10b,1,70,38.0685,-81.0743
S.T.A.N.C.,"J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105947521/stanc,3.4,-1,Trad,5.10b,1,80,38.05474,-81.05704
"New-veau Reach","Ambassador Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106045474/new-veau-reach,3.3,-1,Trad,5.11c,1,60,38.0685,-81.0743
Spiderwalk,"2) Monolith Wall > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106170966/spiderwalk,3.2,-1,Trad,5.10c,1,55,38.0657,-81.07019
"Mean Old Mr. Gravity","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105943693/mean-old-mr-gravity,2.8,-1,Sport,5.11b,1,70,38.07178,-81.08006
"Jason and the Arguenuts","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107066142/jason-and-the-arguenuts,3.1,-1,Sport,5.12a,1,45,38.2338,-80.8552
"Beer Pressure","4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109422840/beer-pressure,3.0,-1,Sport,5.11d,1,100,38.14336,-80.91556
"Arbor Day","5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107339878/arbor-day,3.2,-1,Sport,"5.12a PG13",1,60,38.06305,-81.06778
"What's Kraken?","Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119598940/whats-kraken,3.0,-1,Sport,5.10,1,55,37.79566,-81.14446
Hafgufa,"Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119869316/hafgufa,3.4,-1,Sport,5.11b/c,1,55,37.79566,-81.14446
"Reaches From Hell","06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108850600/reaches-from-hell,3.0,-1,Sport,5.11d,1,80,38.09307,-81.09555
"The Contortionist","Circus Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106758461/the-contortionist,3.0,-1,Sport,5.12a,1,65,38.24291,-80.8361
"The Sting","7. Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108129346/the-sting,2.9,-1,Sport,5.12a,1,80,38.05238,-81.07272
"Southern Hospitality","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/113902269/southern-hospitality,3.5,-1,Trad,5.10a,1,90,38.05426,-81.05828
"Bag, The","6. Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108287485/bag-the,2.9,-1,Trad,5.10d,1,60,38.05092,-81.07276
"A Touch of Tango","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108339943/a-touch-of-tango,3.3,-1,Trad,5.11c,1,70,38.07178,-81.08006
"The Reed Parker","5 Sunkist Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/113803984/the-reed-parker,2.9,-1,Sport,5.11d,1,60,38.15655,-80.93978
"Lord of the Jungle","01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106866831/lord-of-the-jungle,3.2,-1,Trad,5.12a,1,40,38.10049,-81.09596
"Double Feature","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/110211171/double-feature,3.3,-1,Sport,5.11d,1,80,38.05426,-81.05828
"Toss that Beat in the Garbage Can","3) Workmen's Buttress > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107129386/toss-that-beat-in-the-garbage-can,3.3,-1,Trad,"5.10d PG13",1,80,38.06369,-81.06911
"Baby Burrito","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/122009222/baby-burrito,3.0,-1,Sport,5.10d,1,70,38.2338,-80.8552
"Red Hot Hoochie Coocher","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117886431/red-hot-hoochie-coocher,2.8,-1,Sport,5.10c,1,70,38.1138,-81.13935
"Choking hazard","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/121615384/choking-hazard,3.2,-1,Sport,5.12a/b,1,60,38.22643,-80.85637
"Lehman Leftovers","Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/120323230/lehman-leftovers,3.5,-1,Sport,5.11+,1,55,37.79566,-81.14446
"I'll Buy That for a Dollar","2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114266209/ill-buy-that-for-a-dollar,3.3,-1,Trad,5.12a,1,60,38.15323,-80.93233
204,"Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108295188/204,3.5,-1,Sport,5.10a,1,65,38.22643,-80.85637
"Bill and Ken's Excellent Adventure","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/118240459/bill-and-kens-excellent-adventure,3.0,-1,Trad,5.11b,1,80,38.05999,-81.06543
"Pleasure Principles","Ambassador Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106809680/pleasure-principles,3.3,-1,Trad,5.11a,1,60,38.0685,-81.0743
"Meat Puppets","Keeney's Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106006291/meat-puppets,3.5,-1,Trad,5.11b,1,80,38.04411,-81.02511
Penance,"Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108745426/penance,2.9,-1,Sport,5.12a,1,60,38.22643,-80.85637
"Mr. Workman's Crack","3) Workmen's Buttress > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106179955/mr-workmans-crack,3.1,-1,Trad,5.11b,1,70,38.06369,-81.06911
"Sometimes the Wolf","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/121612734/sometimes-the-wolf,3.3,-1,Trad,5.11d,1,75,38.1138,-81.13935
Spartacus,"Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119890418/spartacus,3.1,-1,Trad,5.9,1,70,38.22643,-80.85637
"Hack Attack aka Carny Crack","3 Greatest Show Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109781676/hack-attack-aka-carny-crack,3.2,-1,Trad,5.10a,1,60,38.15303,-80.93231
Zygomatic,"G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106259938/zygomatic,2.9,-1,Trad,5.11c,1,80,38.05317,-81.05956
"The Wrath of Khan","9) Star Trek Wall > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109026730/the-wrath-of-khan,2.9,-1,Trad,5.8,1,50,38.05916,-81.06311
"Kamikaze Lizards","Gauley Crag > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109148560/kamikaze-lizards,3.1,-1,Trad,5.9+,1,60,38.20387,-80.89914
"Arms Control","L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107968311/arms-control,3.3,-1,Trad,5.11b,1,90,38.05577,-81.05541
Dreamtime,"Dog Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106037093/dreamtime,3.1,-1,Trad,5.9+,1,70,38.08696,-81.08255
"Crimes of Fashion","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/110315495/crimes-of-fashion,3.3,-1,Trad,5.10c,1,100,38.05426,-81.05828
"Eight Ball in the Side Pocket","11. Bubba Buttress > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109525174/eight-ball-in-the-side-pocket,3.3,-1,"Sport, TR",5.12a,1,70,38.09087,-81.08835
"Jane Fonda’s Total Body Workout","5. White Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114495108/jane-fondas-total-body-workout,3.3,-1,Trad,5.11c,1,80,38.04953,-81.07039
"One Bolt Wonder","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/116252140/one-bolt-wonder,2.8,-1,Trad,5.9,1,70,38.2338,-80.8552
"Unnamed SL  7","Pirate's Cove > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106386687/unnamed-sl-7,3.0,-1,Trad,5.10a,1,60,38.2427,-80.8485
Bubbarete,"11. Bubba Buttress > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106035723/bubbarete,3.2,-1,Trad,5.10b,1,80,38.09087,-81.08835
"The Diving Swan","F) Flash Point Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106060020/the-diving-swan,3.2,-1,Trad,5.11a,1,70,38.05354,-81.06018
Xanadu,"Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/122121429/xanadu,3.1,-1,Sport,5.11a,1,55,38.2338,-80.8552
"Fart Exhibit","Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119598786/fart-exhibit,2.9,-1,Sport,5.10,1,55,37.79566,-81.14446
"Welcome to the Meadow","4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106765699/welcome-to-the-meadow,2.9,-1,Trad,5.11b,1,80,38.15369,-80.93558
Raptured,"2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108350605/raptured,3.2,-1,Trad,5.11a,1,70,38.07178,-81.08006
"Do the Funky Evan","K) Scream Seam Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108265123/do-the-funky-evan,3.3,-1,Trad,"5.10d PG13",1,80,38.05542,-81.05611
"Dragon in Your Dreams","Ambassador Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106809575/dragon-in-your-dreams,3.4,-1,Trad,5.11c,1,45,38.0685,-81.0743
"Tacos Pescados","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107895289/tacos-pescados,3.2,-1,Sport,5.11d,1,60,38.2338,-80.8552
"Crescent Corner","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108404492/crescent-corner,3.0,-1,Trad,5.10a,1,,38.2338,-80.8552
"Brittle Covenants","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119162724/brittle-covenants,2.9,-1,Sport,5.11c,1,80,38.1138,-81.13935
"New Age Equippers","A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108992458/new-age-equippers,2.9,-1,Sport,5.11c,1,80,38.05598,-81.06313
"Gonad the Bavarian","5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106209612/gonad-the-bavarian,2.8,-1,Sport,5.11d,1,50,38.06305,-81.06778
"Wire Train","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106060101/wire-train,3.0,-1,Trad,5.10c,1,70,38.05426,-81.05828
"Esse Crack","4 Promised Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106175512/esse-crack,2.9,-1,Trad,5.10c,1,40,38.07434,-81.07957
"Blunder and Frightening","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108041116/blunder-and-frightening,3.0,-1,"Trad, TR",5.10b,1,50,38.07178,-81.08006
Tongue-in-Groove,"6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106209660/tongue-in-groove,2.9,-1,Sport,5.12a,1,50,38.06239,-81.06757
Likmé,"08. Ames Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/112222094/likme,2.8,-1,Sport,5.12a,1,50,38.09182,-81.09286
"Charlotte Corner","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108404483/charlotte-corner,3.0,-1,Trad,5.10a,1,,38.2338,-80.8552
"Oyster Cracker","O) Kline Wall > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107953149/oyster-cracker,3.0,-1,Trad,5.10a,1,75,38.05685,-81.05105
"Left of Death","Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119895595/left-of-death,3.0,-1,Trad,5.8,1,55,37.79566,-81.14446
"Fern Creek Direct","9a) Fern Creek Falls > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108383290/fern-creek-direct,3.0,-1,Trad,5.11a,1,50,38.05824,-81.06217
"Pleasure and Pain","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108806683/pleasure-and-pain,3.0,-1,Trad,5.11b,1,80,38.05999,-81.06543
"Ovine Seduction","G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106060029/ovine-seduction,3.0,-1,Trad,5.11a,1,100,38.05317,-81.05956
"Walking in Your Footsteps","E) Kaymoor Slabs > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106765877/walking-in-your-footsteps,3.0,-1,Trad,"5.10a R",1,80,38.05426,-81.06106
"Fresh Boy","5 Sunkist Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107863413/fresh-boy,2.8,-1,Sport,5.12a,1,50,38.15655,-80.93978
"Flaming Butterflies","Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119349956/flaming-butterflies,3.0,-1,Trad,5.10d,1,60,38.1138,-81.13935
"Hog Slaughter","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/116720891/hog-slaughter,3.0,-1,Sport,5.9,1,80,38.22643,-80.85637
Salmiakki,"Carnifex Ferry > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119702670/salmiakki,3.0,-1,Sport,5.10a,1,60,38.19693,-80.94463
"Closer to Heaven","5. White Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119891132/closer-to-heaven,3.0,-1,Trad,5.11a,1,80,38.04953,-81.07039
"Dead Tree Society","Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119598664/dead-tree-society,3.0,-1,Trad,5.9,1,40,37.79566,-81.14446
"Ride 'em Cowboy","5. White Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/116998046/ride-em-cowboy,3.0,-1,Sport,5.12a,1,80,38.04953,-81.07039
"Crimson Shoes With Crimson Lining","Carnifex Ferry > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/120686802/crimson-shoes-with-crimson-lining,3.2,-1,Sport,5.11d,1,60,38.19693,-80.94463
"Odin's Eye Patch","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119901076/odins-eye-patch,3.0,-1,Trad,5.11,1,70,38.22643,-80.85637
"Climate Change","Land of the Lost > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/121603393/climate-change,3.2,-1,Sport,5.10b,1,80,38.11581,-81.13425
"Hilti as Charged","6) Middle Beauty > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117580281/hilti-as-charged,3.0,-1,Sport,5.11d,1,70,38.05129,-81.03222
"Leave it to Jesus Direct Finish","G) Diamond Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114173065/leave-it-to-jesus-direct-finish,3.0,-1,Trad,5.11c,1,100,38.05317,-81.05956
"The Good, the Bad, and The Boltless (High Plains Drifter variation)","Pirate's Cove > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107522463/the-good-the-bad-and-the-boltless-high-plains-drifter-variation,3.0,-1,Trad,5.10a/b,1,75,38.2427,-80.8485
"Command Performance","D) Idol Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/120005818/command-performance,3.0,-1,Trad,5.11a,1,130,38.05435,-81.06164
Mononucleosis,"Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108735299/mononucleosis,3.0,-1,Trad,5.8,1,80,38.22643,-80.85637
"Powerful Opposition","08. Ames Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114291270/powerful-opposition,3.0,-1,Sport,5.12a,1,,38.09182,-81.09286
"Never Cry Tuna","N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108803298/never-cry-tuna,3.0,-1,Trad,5.11c,1,90,38.05632,-81.05225
Idiotsyncracies,"L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106784420/idiotsyncracies,3.0,-1,Trad,5.11b,1,80,38.05577,-81.05541
"Bubba Meets Jesus","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108104154/bubba-meets-jesus,2.8,-1,"Trad, TR","5.11a R",1,60,38.08299,-81.08043
Thunderdome,"Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/121587997/thunderdome,3.0,-1,Sport,5.9,1,60,38.2338,-80.8552
"Stoatastic Crack","South Nuttall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/118735917/stoatastic-crack,3.0,-1,Trad,5.7,1,80,38.0416,-81.0376
"Louisiana Lou and the Tickler of Poon","3. Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/112850468/louisiana-lou-and-the-tickler-of-poon,3.0,-1,Trad,5.12a,1,90,38.04716,-81.06756
"Hang On Little Tomato","Narcissus Cave > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109588071/hang-on-little-tomato,3.3,-1,Trad,5.8,1,70,38.24193,-80.84067
"Honey Badger","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/116720902/honey-badger,3.0,-1,Sport,5.10b,1,80,38.22643,-80.85637
SIN,"Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/112494850/sin,3.0,-1,Sport,5.12a,1,70,38.2338,-80.8552
"How Could Hell Be Any Worse?","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108836852/how-could-hell-be-any-worse,3.0,-1,Sport,5.11a,1,90,38.2338,-80.8552
Stick-o-saurus,"Land of the Lost > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/121602983/stick-o-saurus,3.3,-1,Sport,5.11b,1,100,38.11581,-81.13425
"Razor Sharp","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/112865095/razor-sharp,3.0,-1,Trad,5.11b,1,90,38.05474,-81.05704
"Low Hanging Fruit","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119920373/low-hanging-fruit,3.0,-1,Trad,5.9+,1,60,38.22643,-80.85637
"Hole in the Wall","3) Workmen's Buttress > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/120834501/hole-in-the-wall,3.0,-1,Trad,5.11a,1,60,38.06369,-81.06911
Veginity,"6. Cambodia > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/117783348/veginity,3.0,-1,Sport,5.11c,1,60,38.13843,-80.90748
